business_id,date,violation_type_id,risk_category,description
62357,"20140410",103148,"Low Risk","No thermometers or uncalibrated thermometers "
62358,"20131126",103158,"Low Risk","Unpermitted food facility"
62358,"20131126",103118,"Moderate Risk","Employee eating or smoking"
62358,"20131126",103139,"Low Risk","Improper food storage"
62358,"20131126",103143,"Low Risk","Inadequate warewashing facilities or equipment"
62358,"20131126",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
62358,"20131126",103147,"Low Risk","Inadequate ventilation or lighting"
62358,"20120611",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
62358,"20120611",103139,"Low Risk","Improper food storage"
62358,"20120611",103123,"Moderate Risk","Food in poor condition"
62358,"20120611",103120,"Moderate Risk","Moderate risk food holding temperature "
62362,"20140626",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
62362,"20140626",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
62362,"20140626",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
62362,"20140626",103157,"Low Risk","Food safety certificate or food handler card not available"
62362,"20140626",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
62362,"20130321",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
62362,"20130321",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
62362,"20130321",103120,"Moderate Risk","Moderate risk food holding temperature "
62362,"20140108",103157,"Low Risk","Food safety certificate or food handler card not available"
62362,"20120718",103104,"High Risk","Unauthorized or unsafe use of time as a public health control measure"
62362,"20120718",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
62419,"20140806",103102,"High Risk","Unclean hands or improper use of gloves"
62419,"20140806",103129,"Moderate Risk","Insufficient hot water or running water"
62419,"20131212",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
62435,"20121114",103145,"Low Risk","Improper storage of equipment utensils or linens"
62435,"20121114",103109,"High Risk","Unclean or unsanitary food contact surfaces"
62435,"20130522",103109,"High Risk","Unclean or unsanitary food contact surfaces"
62435,"20130522",103142,"Low Risk","Unclean nonfood contact surfaces"
62435,"20130522",103156,"Low Risk","Permit license or inspection report not posted"
62443,"20150108",103131,"Moderate Risk","Moderate risk vermin infestation"
62443,"20150108",103129,"Moderate Risk","Insufficient hot water or running water"
62443,"20150108",103150,"Low Risk","Improper or defective plumbing"
62443,"20150108",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
62443,"20150108",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
62443,"20150108",103133,"Moderate Risk","Foods not protected from contamination"
62443,"20130410",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
62443,"20130410",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
62443,"20130410",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
62443,"20130410",103133,"Moderate Risk","Foods not protected from contamination"
62443,"20130410",103142,"Low Risk","Unclean nonfood contact surfaces"
62443,"20120725",103120,"Moderate Risk","Moderate risk food holding temperature "
62443,"20120725",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
62443,"20120725",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
62443,"20140203",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
62443,"20140203",103133,"Moderate Risk","Foods not protected from contamination"
62443,"20140203",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
62443,"20140203",103109,"High Risk","Unclean or unsanitary food contact surfaces"
62443,"20140203",103132,"Moderate Risk","Improper thawing methods "
62445,"20130416",103156,"Low Risk","Permit license or inspection report not posted"
62445,"20130416",103150,"Low Risk","Improper or defective plumbing"
62445,"20120321",103147,"Low Risk","Inadequate ventilation or lighting"
62462,"20130419",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
62462,"20130419",103156,"Low Risk","Permit license or inspection report not posted"
62462,"20130419",103131,"Moderate Risk","Moderate risk vermin infestation"
62462,"20130419",103147,"Low Risk","Inadequate ventilation or lighting"
62462,"20120328",103139,"Low Risk","Improper food storage"
62462,"20120328",103131,"Moderate Risk","Moderate risk vermin infestation"
62462,"20120328",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
62462,"20120719",103131,"Moderate Risk","Moderate risk vermin infestation"
62462,"20120719",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
62462,"20120719",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
62462,"20120719",103139,"Low Risk","Improper food storage"
62487,"20141002",103156,"Low Risk","Permit license or inspection report not posted"
62487,"20141002",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
62487,"20130610",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
62487,"20130610",103161,"Low Risk","Low risk vermin infestation"
62487,"20120522",103129,"Moderate Risk","Insufficient hot water or running water"
62487,"20120522",103120,"Moderate Risk","Moderate risk food holding temperature "
62489,"20141003",103103,"High Risk","High risk food holding temperature "
62489,"20141003",103156,"Low Risk","Permit license or inspection report not posted"
62489,"20141003",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
62489,"20141003",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
62489,"20120320",103157,"Low Risk","Food safety certificate or food handler card not available"
62489,"20140310",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
62489,"20140310",103103,"High Risk","High risk food holding temperature "
62500,"20140604",103120,"Moderate Risk","Moderate risk food holding temperature "
62500,"20140604",103156,"Low Risk","Permit license or inspection report not posted"
62500,"20140604",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
62500,"20131021",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
62500,"20131021",103107,"High Risk","Improper reheating of food"
62500,"20120302",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
62500,"20120302",103103,"High Risk","High risk food holding temperature "
62500,"20120302",103156,"Low Risk","Permit license or inspection report not posted"
62500,"20120302",103157,"Low Risk","Food safety certificate or food handler card not available"
62500,"20121016",103103,"High Risk","High risk food holding temperature "
62500,"20121016",103148,"Low Risk","No thermometers or uncalibrated thermometers "
62500,"20121016",103157,"Low Risk","Food safety certificate or food handler card not available"
62500,"20121016",103159,"Low Risk","Worker safety hazards"
62521,"20140908",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
62521,"20130719",103123,"Moderate Risk","Food in poor condition"
62521,"20140123",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
62521,"20120309",103133,"Moderate Risk","Foods not protected from contamination"
62521,"20120309",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
62521,"20120919",103148,"Low Risk","No thermometers or uncalibrated thermometers "
62521,"20120919",103133,"Moderate Risk","Foods not protected from contamination"
62526,"20140523",103120,"Moderate Risk","Moderate risk food holding temperature "
62526,"20141002",103109,"High Risk","Unclean or unsanitary food contact surfaces"
62526,"20140103",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
62526,"20120524",103109,"High Risk","Unclean or unsanitary food contact surfaces"
62526,"20120524",103103,"High Risk","High risk food holding temperature "
62526,"20120524",103104,"High Risk","Unauthorized or unsafe use of time as a public health control measure"
62526,"20120524",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
62526,"20120830",103120,"Moderate Risk","Moderate risk food holding temperature "
62526,"20120830",103114,"High Risk","High risk vermin infestation"
62532,"20140418",103131,"Moderate Risk","Moderate risk vermin infestation"
62532,"20140418",103103,"High Risk","High risk food holding temperature "
62532,"20140418",103133,"Moderate Risk","Foods not protected from contamination"
62532,"20121107",103157,"Low Risk","Food safety certificate or food handler card not available"
62532,"20121107",103131,"Moderate Risk","Moderate risk vermin infestation"
62532,"20121107",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
62532,"20130429",103145,"Low Risk","Improper storage of equipment utensils or linens"
62532,"20130429",103131,"Moderate Risk","Moderate risk vermin infestation"
62532,"20131028",103161,"Low Risk","Low risk vermin infestation"
62532,"20120502",103145,"Low Risk","Improper storage of equipment utensils or linens"
62548,"20140603",103105,"High Risk","Improper cooling methods"
62548,"20140603",103109,"High Risk","Unclean or unsanitary food contact surfaces"
62548,"20140603",103114,"High Risk","High risk vermin infestation"
62548,"20140603",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
62548,"20140603",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
62548,"20140603",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
62548,"20140603",103151,"Low Risk","Inadequate or unsanitary refuse containers or area or no garbage service"
62548,"20130110",103105,"High Risk","Improper cooling methods"
62548,"20130110",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
62548,"20120305",103148,"Low Risk","No thermometers or uncalibrated thermometers "
62548,"20120305",103107,"High Risk","Improper reheating of food"
62548,"20120305",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
62548,"20120305",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
62548,"20120305",103123,"Moderate Risk","Food in poor condition"
62548,"20120305",103151,"Low Risk","Inadequate or unsanitary refuse containers or area or no garbage service"
62548,"20120305",103142,"Low Risk","Unclean nonfood contact surfaces"
62548,"20140304",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
62548,"20140304",103145,"Low Risk","Improper storage of equipment utensils or linens"
62548,"20140304",103120,"Moderate Risk","Moderate risk food holding temperature "
62548,"20140305",103131,"Moderate Risk","Moderate risk vermin infestation"
62548,"20140304",103114,"High Risk","High risk vermin infestation"
62550,"20140630",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
62550,"20140630",103120,"Moderate Risk","Moderate risk food holding temperature "
